journey_id,booking_date,checkin_date,checkout_date,ota_id,language,is_in_app,item_id
68049,2019-02-14,2019-02-15,2019-02-16,436,,,932431
68050,2019-02-14,2019-02-19,2019-02-20,998,en,False,1711755
68051,2019-02-14,2019-02-25,2019-02-28,482,en,False,5429024
68052,2019-02-14,2019-02-17,2019-02-18,436,,,960089
68053,2019-02-14,2019-02-24,2019-02-26,1944,,,12336730
68054,2019-02-14,2019-02-24,2019-02-26,1944,,,12336730
68055,2019-02-14,2019-02-16,2019-02-17,2686,en,False,6621994
68056,2019-02-14,2019-02-18,2019-02-20,1944,en,False,2661988
68057,2019-02-14,2019-02-28,2019-03-01,436,,,2213150
68058,2019-02-14,2019-02-16,2019-02-17,2686,en,False,12074502
68060,2019-02-14,2019-02-22,2019-02-24,482,en,False,63158
68061,2019-02-14,2019-02-15,2019-02-16,64,en,False,63258
68062,2019-02-14,2019-02-15,2019-02-16,401,,,11276218
68063,2019-02-14,2019-02-27,2019-02-28,2242,en,False,1910087
68064,2019-02-14,2019-02-15,2019-02-16,1944,en,False,2667144
68065,2019-02-14,2019-02-16,2019-02-18,1944,en,False,4564236
68066,2019-02-14,2019-02-15,2019-02-17,1944,en,False,4564236
68067,2019-02-14,2019-02-17,2019-02-18,2686,en,False,5171678
68068,2019-02-14,2019-02-22,2019-02-23,2242,en,False,1435638
68069,2019-02-14,2019-02-15,2019-02-18,482,en,False,1273513
68070,2019-02-14,2019-02-26,2019-03-02,436,en,False,818801
68071,2019-02-14,2019-02-20,2019-02-21,482,en,False,56766
68072,2019-02-14,2019-02-15,2019-02-17,2242,en,False,6469758
68073,2019-02-15,2019-02-16,2019-02-18,2686,,,907917
68076,2019-02-14,2019-04-26,2019-04-29,2242,en,False,5723644
68077,2019-02-14,2019-02-18,2019-02-20,436,,,325391
68079,2019-02-14,2019-02-22,2019-02-24,2242,,,4637870
68080,2019-02-14,2019-02-27,2019-02-28,436,en,False,11041622
68081,2019-02-14,2019-02-27,2019-02-28,482,en,False,11041622
68082,2019-02-14,2019-02-16,2019-02-17,998,,,371511
68083,2019-02-14,2019-02-17,2019-02-18,2686,,,3830536
68085,2019-02-14,2019-02-16,2019-02-17,436,,,46315
68086,2019-02-14,2019-02-19,2019-02-20,482,,,46910
68087,2019-02-14,2019-02-22,2019-02-23,436,en,False,1882599
68088,2019-02-14,2019-02-16,2019-02-18,436,,,2018129
68089,2019-02-14,2019-02-26,2019-03-02,860,,,12098
68090,2019-02-14,2019-02-16,2019-02-17,820,nl,False,337206
68091,2019-02-14,2019-02-23,2019-02-24,860,nl,False,893573
68092,2019-02-14,2019-02-25,2019-02-27,2242,en,False,2424985
68093,2019-02-14,2019-02-24,2019-02-25,2686,,,4895882
68094,2019-02-14,2019-02-15,2019-02-17,436,nl,False,1312827
68095,2019-02-14,2019-02-24,2019-02-25,2686,,,5974528
68096,2019-02-14,2019-02-16,2019-02-18,2686,en,False,1027678
68097,2019-02-14,2019-02-23,2019-02-25,2686,en,False,1027678
68099,2019-02-14,2019-02-15,2019-02-16,2242,,,1132997
68101,2019-02-14,2019-02-25,2019-02-28,436,en,False,1810431
68102,2019-02-14,2019-02-18,2019-02-19,436,en,False,954263
68103,2019-02-14,2019-02-19,2019-02-20,2686,en,False,980619
68104,2019-02-14,2019-02-17,2019-02-22,2242,en,False,1985331
68105,2019-02-14,2019-02-15,2019-02-18,482,,,3824336
68106,2019-02-14,2019-02-27,2019-02-28,482,,,42294
68108,2019-02-14,2019-02-17,2019-02-18,2686,en,False,4970636
68109,2019-02-14,2019-02-21,2019-02-22,436,,,52280
68110,2019-02-14,2019-02-19,2019-02-20,436,da,False,101009
68111,2019-02-14,2019-02-16,2019-02-18,2718,,,1552603
68112,2019-02-13,2019-02-25,2019-02-26,482,en,False,43815
68113,2019-02-14,2019-02-15,2019-02-17,2242,,,1403070
68114,2019-02-14,2019-02-20,2019-02-21,482,en,False,1990971
68115,2019-02-14,2019-02-16,2019-02-17,436,en,False,12006
68116,2019-02-14,2019-02-15,2019-02-17,794,,,1412680
68117,2019-02-14,2019-02-18,2019-02-19,2686,,,1412680
68118,2019-02-13,2019-02-26,2019-02-27,436,en,False,4414920
68119,2019-02-10,2019-03-02,2019-03-03,1806,en,False,14694
68123,2019-02-14,2019-02-16,2019-02-17,860,en,False,14694
68124,2019-02-14,2019-02-15,2019-02-17,2502,en,False,5464226
68125,2019-02-14,2019-02-20,2019-02-22,482,,,46140
68126,2019-02-14,2019-02-20,2019-02-21,482,sv,False,910289
68127,2019-02-14,2019-02-16,2019-02-17,436,,,1100014
68128,2019-02-14,2019-02-15,2019-02-17,436,,,1100014
68129,2019-02-14,2019-02-16,2019-02-17,2242,en,False,2752995
68130,2019-02-14,2019-02-16,2019-02-18,436,,,16724
68132,2019-02-14,2019-02-22,2019-02-24,436,en,False,16724
68133,2019-02-14,2019-02-15,2019-02-17,436,en,False,72955
68134,2019-02-14,2019-02-16,2019-02-17,2242,,,3163388
68135,2019-02-14,2019-02-22,2019-02-25,2242,en,False,1030346
68136,2019-02-14,2019-02-19,2019-02-25,784,en,False,14026
68137,2019-02-14,2019-02-15,2019-02-19,436,en,False,1764649
68138,2019-02-14,2019-02-24,2019-02-25,2686,,,3201628
68139,2019-02-14,2019-02-16,2019-02-19,141,fi,False,5927248
68140,2019-02-14,2019-02-23,2019-02-24,436,en,False,59770
68141,2019-02-14,2019-02-23,2019-02-24,2242,en,False,4629970
68142,2019-02-05,2019-02-19,2019-02-21,2060,fi,False,47302
68143,2019-02-14,2019-03-08,2019-03-10,860,,,47302
68144,2019-02-14,2019-03-08,2019-03-10,860,en,False,47302
68145,2019-02-14,2019-02-22,2019-02-24,860,en,False,47302
68146,2019-02-14,2019-02-16,2019-02-17,482,en,False,485221
68147,2019-02-14,2019-02-15,2019-02-17,482,sv,False,1207023
68148,2019-02-07,2019-03-16,2019-03-17,1806,sv,False,41226
68149,2019-02-15,2019-02-16,2019-02-17,482,,,3877564
68150,2019-02-14,2019-02-15,2019-02-17,2242,en,False,3877564
68151,2019-02-14,2019-02-15,2019-02-16,2242,en,False,2338160
68152,2019-02-14,2019-02-17,2019-02-18,436,en,False,4991220
68154,2019-02-14,2019-02-15,2019-02-16,2686,,,1624395
68155,2019-02-14,2019-02-15,2019-02-17,436,,,1008183
68156,2019-02-13,2019-02-22,2019-02-23,436,en,False,44344
68157,2019-02-14,2019-03-03,2019-03-04,2242,en,False,2215340
68158,2019-02-14,2019-02-23,2019-02-24,2242,en,False,2215340
68159,2019-02-13,2019-02-23,2019-02-24,436,,,44305
68160,2019-02-13,2019-02-14,2019-02-15,436,en,False,3053540
68162,2019-02-13,2019-02-26,2019-03-04,436,en,False,3365376
68163,2019-02-14,2019-02-15,2019-02-17,1758,fi,False,95703
68164,2019-02-14,2019-02-15,2019-02-16,436,en,False,29335
68165,2019-02-14,2019-02-18,2019-02-19,2242,,,2644246
68166,2019-02-14,2019-02-23,2019-02-24,820,nl,False,107352
68167,2019-02-13,2019-02-14,2019-02-15,436,,,2439888
68168,2019-02-15,2019-02-15,2019-02-16,2686,en,False,4437718
68170,2019-02-14,2019-02-17,2019-02-21,436,,,2348912
68171,2019-02-14,2019-02-18,2019-02-20,436,nl,False,33216
68172,2019-02-14,2019-02-15,2019-02-18,436,en,False,4525034
68175,2019-02-14,2019-02-21,2019-02-25,436,,,515471
68178,2019-02-14,2019-02-16,2019-02-17,1758,fi,False,2045535
68179,2019-02-14,2019-02-16,2019-02-17,436,nl,False,18398
68180,2019-02-13,2019-02-15,2019-02-19,64,en,False,67406
68184,2019-02-13,2019-02-16,2019-02-17,436,,,68805
68186,2019-02-14,2019-02-16,2019-02-17,436,en,False,44816
68187,2019-02-07,2019-03-26,2019-03-27,1512,en,False,70402
68188,2019-02-13,2019-02-28,2019-03-01,436,en,False,70402
68189,2019-02-14,2019-02-15,2019-02-16,2686,,,2841584
68190,2019-02-14,2019-02-20,2019-02-21,2242,,,5455274
68192,2019-02-14,2019-02-15,2019-02-17,436,en,False,115197
68193,2019-02-14,2019-02-21,2019-02-22,2242,,,1093362
68194,2019-02-14,2019-02-28,2019-03-02,436,en,False,2717188
68195,2019-02-14,2019-02-28,2019-03-02,482,en,False,3953344
68196,2019-02-14,2019-02-19,2019-02-21,482,,,44537
68197,2019-02-14,2019-02-16,2019-02-17,436,,,6107738
68198,2019-02-14,2019-02-15,2019-02-16,998,da,False,85491
68199,2019-02-14,2019-02-15,2019-02-18,482,,,1202914
68201,2019-02-13,2019-02-17,2019-02-19,436,,,73848
68202,2019-02-14,2019-02-16,2019-02-17,2686,,,3763608
68203,2019-02-14,2019-02-17,2019-02-20,860,,,39998
68204,2019-02-14,2019-02-24,2019-02-25,482,en,False,1840303
68205,2019-02-14,2019-02-15,2019-02-16,2686,,,4032464
68206,2019-02-13,2019-02-23,2019-02-24,436,en,False,44258
68209,2019-02-14,2019-02-16,2019-02-17,436,,,44258
68210,2019-02-14,2019-02-14,2019-02-20,436,en,False,125558
68212,2019-02-13,2019-02-24,2019-02-25,1806,en,False,12745
68213,2019-02-14,2019-02-22,2019-02-23,1806,en,False,12745
68216,2019-02-13,2019-02-15,2019-02-16,436,,,315906
68217,2019-02-14,2019-02-16,2019-02-17,2242,en,False,6723056
68218,2019-02-14,2019-02-17,2019-02-18,436,en,False,101074
68222,2019-02-14,2019-02-18,2019-02-19,436,en,False,559216
68223,2019-02-13,2019-02-20,2019-02-21,482,en,False,8112
68226,2019-02-14,2019-02-15,2019-02-16,436,en,False,98867
68227,2019-02-14,2019-02-15,2019-02-18,436,,,70014
68228,2019-02-14,2019-02-28,2019-03-03,482,en,False,3102272
68229,2019-02-14,2019-02-16,2019-02-17,482,,,3942484
68233,2019-02-14,2019-02-16,2019-02-17,482,en,False,59034
68234,2019-02-14,2019-02-16,2019-02-17,436,,,843531
68238,2019-02-14,2019-02-16,2019-02-17,1370,en,False,98840
68239,2019-02-15,2019-02-15,2019-02-16,482,fi,False,1395810
68240,2019-02-13,2019-02-25,2019-02-26,436,en,False,60701
68241,2019-02-13,2019-02-16,2019-02-18,436,,,61500
68242,2019-02-14,2019-02-15,2019-02-20,482,,,2460064
68245,2019-02-14,2019-02-14,2019-02-15,436,,,1334744
68246,2019-02-14,2019-02-16,2019-02-17,482,en,False,44162
68247,2019-02-14,2019-02-25,2019-02-28,436,en,False,2716930
68271,2019-02-11,2019-03-01,2019-03-08,996,en,False,2033711
68272,2019-02-13,2019-03-08,2019-03-09,1232,en,False,55725
68273,2019-02-14,2019-05-17,2019-05-20,1232,en,False,55725
68274,2019-02-14,2019-03-01,2019-03-02,1944,en,False,9768800
68275,2019-02-14,2019-03-01,2019-03-04,389,en,False,980333
68278,2019-02-09,2019-02-16,2019-02-17,1304,en,False,43442
68279,2019-02-13,2019-03-01,2019-03-03,436,en,False,43442
68281,2019-02-14,2019-03-01,2019-03-03,436,en,False,43442
68286,2019-02-15,2019-03-01,2019-03-02,2242,,,3944142
68288,2019-02-13,2019-03-01,2019-03-03,1304,en,False,69476
68289,2019-02-14,2019-03-12,2019-03-13,1304,en,False,69476
68291,2019-02-14,2019-03-01,2019-03-03,1944,,,2036833
68293,2019-02-14,2019-03-01,2019-03-04,1304,en,False,55217
68294,2019-02-13,2019-03-01,2019-03-03,482,en,False,971465
68299,2019-02-15,2019-03-01,2019-03-03,436,,,3548740
68300,2019-02-07,2019-02-17,2019-02-28,1304,en,False,102845
68306,2019-02-14,2019-03-01,2019-03-02,436,en,False,40973
68307,2019-02-14,2019-02-16,2019-02-26,860,en,False,1102980
68309,2019-02-14,2019-02-23,2019-02-25,2718,en,False,2195994
68310,2019-02-14,2019-03-09,2019-03-12,2718,en,False,2195994
68311,2019-02-14,2019-02-24,2019-02-26,2718,en,False,2195994
68312,2019-02-14,2019-02-26,2019-02-28,482,,,130627
68314,2019-02-13,2019-03-01,2019-03-03,2614,en,False,9101826
68315,2019-02-14,2019-03-01,2019-03-02,436,,,1079566
68316,2019-02-14,2019-02-18,2019-02-21,2718,,,1255814
68317,2019-02-14,2019-02-17,2019-02-18,2242,en,False,1429569
68318,2019-02-14,2019-02-19,2019-02-21,2686,en,False,1401252
68319,2019-02-06,2019-03-01,2019-03-03,1304,en,False,4497232
68320,2019-02-14,2019-02-16,2019-02-17,2242,,,4996734
68321,2019-02-14,2019-03-09,2019-03-10,2242,,,1288514
68322,2019-02-14,2019-02-16,2019-02-19,2242,,,944333
68323,2019-02-14,2019-02-21,2019-02-24,2242,en,False,2215152
68324,2019-02-14,2019-02-16,2019-02-17,2242,en,False,954797
68325,2019-02-14,2019-02-20,2019-02-22,2718,en,False,112628
68330,2019-02-15,2019-02-16,2019-02-17,1806,en,False,48191
68331,2019-02-15,2019-02-17,2019-02-18,1512,en,False,8888
68332,2019-02-12,2019-03-26,2019-03-30,1304,en,False,2181938
68333,2019-02-15,2019-02-21,2019-02-23,1806,fi,False,1587435
68334,2019-02-15,2019-02-16,2019-02-21,1512,en,False,881925
68335,2019-02-15,2019-02-20,2019-02-23,1512,fi,False,40717
68336,2019-02-15,2019-02-16,2019-02-18,2754,en,False,918249
68339,2019-02-15,2019-02-16,2019-02-17,1512,en,False,48651
68340,2019-02-14,2019-02-26,2019-02-28,436,,,101429
68343,2019-02-14,2019-02-24,2019-02-27,436,,,4467876
68345,2019-02-14,2019-03-01,2019-03-03,482,,,4895866
68347,2019-02-06,2019-02-18,2019-02-20,1806,en,False,1350637
68348,2019-02-14,2019-03-19,2019-03-20,482,,,1350637
68349,2019-02-14,2019-02-16,2019-02-17,436,da,False,1772369
68354,2019-02-15,2019-02-18,2019-02-19,2754,en,False,62783
68357,2019-02-15,2019-02-21,2019-02-22,1512,en,False,18515
68358,2019-02-14,2019-02-16,2019-02-18,2686,,,1938927
68360,2019-02-14,2019-03-01,2019-03-04,436,nl,False,6846918
68361,2019-02-14,2019-02-16,2019-02-23,401,en,False,94282
68362,2019-02-15,2019-04-05,2019-04-06,1806,en,False,1321140
68366,2019-02-15,2019-02-21,2019-02-24,1806,en,False,894715
68367,2019-02-15,2019-02-18,2019-02-21,1760,en,False,34528
68368,2019-02-15,2019-02-26,2019-03-01,1304,en,False,67073
68369,2019-02-15,2019-03-27,2019-03-29,1304,en,False,67073
68377,2019-02-14,2019-02-26,2019-03-04,2060,en,False,4242454
68378,2019-02-13,2019-02-14,2019-02-17,436,en,False,947989
68386,2019-02-06,2019-03-02,2019-03-07,2060,nl,False,945971
68387,2019-02-14,2019-03-02,2019-03-04,2242,,,436561
68398,2019-02-06,2019-03-02,2019-03-03,1806,en,False,2128508
68399,2019-02-14,2019-03-02,2019-03-03,436,en,False,382931
68400,2019-02-11,2019-03-02,2019-03-06,2782,en,False,11951
68421,2019-02-10,2019-03-29,2019-03-30,2496,en,False,4414538
68422,2019-02-10,2019-03-29,2019-03-30,2496,en,False,4414538
68423,2019-02-14,2019-03-10,2019-03-14,860,en,False,4414538
68426,2019-02-13,2019-03-02,2019-03-03,267,en,False,997261
68427,2019-02-13,2019-02-23,2019-02-24,267,en,False,997261
68429,2019-02-16,2019-03-02,2019-03-05,2496,en,False,844316
68432,2019-02-16,2019-02-17,2019-02-18,1512,en,False,129415
68433,2019-02-16,2019-02-17,2019-02-22,1760,en,False,9184
68434,2019-02-16,2019-02-21,2019-02-23,2782,en,False,3070786
68438,2019-02-16,2019-02-20,2019-02-27,2060,fi,False,95246
68439,2019-02-16,2019-02-19,2019-02-22,1806,en,False,52467
68440,2019-02-16,2019-02-23,2019-02-26,1512,en,False,17659
68441,2019-02-16,2019-02-22,2019-02-25,1806,en,False,3532928
68443,2019-02-16,2019-02-17,2019-02-19,1806,en,False,100073
68444,2019-02-16,2019-02-28,2019-03-08,2502,en,False,1457609
68445,2019-02-11,2019-03-15,2019-03-17,297,en,False,129621
68446,2019-02-11,2019-03-10,2019-03-14,1512,en,False,129621
68447,2019-02-13,2019-03-14,2019-03-21,1512,en,False,129621
68448,2019-02-15,2019-03-13,2019-03-16,1806,en,False,6339988
68450,2019-02-10,2019-05-30,2019-05-31,1304,en,False,8506
68451,2019-02-16,2019-02-23,2019-02-24,1304,en,False,8506
68453,2019-02-16,2019-02-23,2019-02-24,38,en,False,2606518
68454,2019-02-10,2019-03-02,2019-03-04,1512,en,False,70481
68455,2019-02-13,2019-02-24,2019-02-25,436,en,False,70481
68457,2019-02-14,2019-02-17,2019-02-18,1512,en,False,77352
68460,2019-02-14,2019-02-18,2019-02-19,1304,en,False,1240137
68461,2019-02-14,2019-02-17,2019-02-18,1304,en,False,1240137
68462,2019-02-15,2019-02-17,2019-02-18,2754,en,False,1240137
68463,2019-02-16,2019-02-18,2019-02-19,996,en,False,1855277
68469,2019-02-07,2019-02-19,2019-02-24,1806,en,False,2239690
68470,2019-02-15,2019-02-17,2019-02-18,1806,en,False,2239690
68472,2019-02-16,2019-02-21,2019-02-27,1232,en,False,237476
68511,2019-02-10,2019-02-23,2019-02-24,1806,en,False,12644
68512,2019-02-14,2019-05-31,2019-06-01,1806,en,False,12644
68517,2019-02-13,2019-03-03,2019-03-04,436,,,844551
68518,2019-02-13,2019-02-24,2019-02-25,436,en,False,57639
68519,2019-02-13,2019-03-03,2019-03-04,436,en,False,57639
68524,2019-02-13,2019-02-22,2019-02-25,860,,,40890
68525,2019-02-14,2019-03-03,2019-03-06,2686,en,False,2730434
68526,2019-02-14,2019-03-03,2019-03-04,2242,en,False,773068
68529,2019-02-17,2019-02-23,2019-02-24,1806,en,False,40310
68531,2019-02-08,2019-02-22,2019-02-23,1304,en,False,79361
68534,2019-02-17,2019-02-23,2019-02-24,1304,en,False,79361
68542,2019-02-14,2019-03-02,2019-03-05,2242,en,False,3165348
68543,2019-02-17,2019-02-18,2019-02-19,297,en,False,2622300
68544,2019-02-17,2019-02-20,2019-02-21,1806,nl,False,206912
68545,2019-02-14,2019-03-02,2019-03-03,1806,da,False,5993
68546,2019-02-17,2019-02-24,2019-02-25,297,fi,False,942175
68549,2019-02-12,2019-03-02,2019-03-03,1806,en,False,14907
68550,2019-02-12,2019-03-02,2019-03-03,1806,en,False,14907
68551,2019-02-08,2019-04-26,2019-04-27,279,nb,False,6487
68552,2019-02-13,2019-03-01,2019-03-03,2060,nl,False,6487
68553,2019-02-12,2019-03-03,2019-03-07,2782,en,False,101440
68554,2019-02-08,2019-03-03,2019-03-06,1806,en,False,117581
68555,2019-02-16,2019-02-20,2019-02-21,1512,en,False,1163021
68559,2019-02-14,2019-03-03,2019-03-10,482,en,False,39554
68560,2019-02-14,2019-02-20,2019-02-21,436,nl,False,42309
68561,2019-02-13,2019-03-03,2019-03-07,436,,,2158482
68562,2019-02-14,2019-03-07,2019-03-08,436,,,2158482
68566,2019-02-06,2019-03-03,2019-03-07,2060,nl,False,13485
68567,2019-02-17,2019-02-21,2019-02-24,281,en,False,40996
68570,2019-02-17,2019-03-01,2019-03-03,2782,en,False,48132
68575,2019-02-17,2019-02-24,2019-02-27,1512,en,False,70481
68584,2019-02-07,2019-03-18,2019-03-22,1512,en,False,931753
68585,2019-02-17,2019-02-28,2019-03-02,1512,en,False,693216
68599,2019-02-16,2019-02-25,2019-03-02,1304,en,False,684871
68600,2019-02-17,2019-02-25,2019-03-02,1760,en,False,684871
68605,2019-02-08,2019-02-24,2019-02-25,1304,en,False,8552
68608,2019-02-12,2019-03-23,2019-03-25,1304,en,False,8552
68609,2019-02-14,2019-05-13,2019-05-14,1304,en,False,8552
68611,2019-02-16,2019-02-23,2019-02-24,1304,en,False,8552
68612,2019-02-16,2019-02-18,2019-02-20,1304,en,False,8552
68613,2019-02-16,2019-03-09,2019-03-10,1304,en,False,8552
68614,2019-02-17,2019-02-23,2019-02-24,1304,en,False,8552
68615,2019-02-17,2019-02-22,2019-02-23,1304,en,False,8552
68619,2019-02-16,2019-02-22,2019-02-23,996,en,False,1774671
68668,2019-02-14,2019-03-04,2019-03-08,860,,,23164
68669,2019-02-08,2019-03-04,2019-03-05,1512,nl,False,39036
68670,2019-02-16,2019-03-04,2019-03-06,1806,en,False,4345756
68672,2019-02-11,2019-02-24,2019-02-28,1304,en,False,5189246
68678,2019-02-18,2019-02-19,2019-02-20,1806,en,False,5188200
68680,2019-02-14,2019-03-08,2019-03-10,2060,fi,False,104371
68682,2019-02-17,2019-02-23,2019-02-24,2312,fi,False,104371
68684,2019-02-18,2019-02-22,2019-02-24,2060,fi,False,104371
68685,2019-02-09,2019-04-06,2019-04-09,1512,nl,False,1952411
68686,2019-02-18,2019-03-01,2019-03-03,1512,en,False,1952411
68687,2019-02-18,2019-02-19,2019-02-21,1944,,,5519422
68688,2019-02-18,2019-02-21,2019-02-23,1944,en,False,2570678
68689,2019-02-18,2019-02-22,2019-02-23,64,en,False,130874
68690,2019-02-14,2019-03-23,2019-03-26,1944,en,False,8605940
68691,2019-02-14,2019-02-26,2019-02-28,1944,en,False,8605940
68692,2019-02-18,2019-02-23,2019-02-25,1944,en,False,8605940
68693,2019-02-18,2019-02-19,2019-02-20,1944,,,8605940
68696,2019-02-18,2019-02-19,2019-02-20,1944,,,9635018
68697,2019-02-18,2019-02-28,2019-03-01,1944,en,False,11284030
68698,2019-02-18,2019-02-19,2019-02-20,946,en,False,4900860
68699,2019-02-18,2019-02-20,2019-02-21,2242,en,False,2761386
68701,2019-02-18,2019-02-19,2019-02-20,2686,en,False,5706896
68702,2019-02-18,2019-02-19,2019-02-20,2242,en,False,5706896
68703,2019-02-18,2019-02-20,2019-02-21,2242,en,False,692431
68704,2019-02-14,2019-03-16,2019-03-17,2686,,,5435840
68705,2019-02-18,2019-02-23,2019-02-24,2686,,,5435840
68706,2019-02-18,2019-02-20,2019-02-21,1944,,,469011
68707,2019-02-18,2019-02-21,2019-02-22,1944,,,469011
68708,2019-02-18,2019-02-24,2019-02-25,664,en,False,3144045
68710,2019-02-18,2019-02-19,2019-02-21,1944,,,7318440
68711,2019-02-18,2019-03-03,2019-03-04,1944,en,False,11145842
68712,2019-02-18,2019-02-23,2019-02-28,2718,,,1091612
68713,2019-02-18,2019-02-23,2019-02-28,2718,,,1091612
68714,2019-02-18,2019-02-20,2019-02-21,482,en,False,390526
68716,2019-02-18,2019-02-22,2019-02-23,664,,,45351
68717,2019-02-18,2019-02-22,2019-02-24,664,en,False,2713946
68718,2019-02-19,2019-02-26,2019-02-28,2242,,,1199398
68719,2019-02-18,2019-02-24,2019-02-27,482,en,False,8261
68720,2019-02-18,2019-02-19,2019-02-20,2686,en,False,1357312
68721,2019-02-18,2019-02-23,2019-02-25,2686,en,False,2214904
68722,2019-02-18,2019-02-24,2019-02-25,2242,en,False,3224066
68724,2019-02-17,2019-02-21,2019-02-24,436,en,False,2905602
68725,2019-02-18,2019-02-23,2019-02-24,2686,en,False,529221
68726,2019-02-18,2019-02-26,2019-02-27,820,nl,False,147439
68727,2019-02-18,2019-02-22,2019-02-24,2242,,,2662998
68728,2019-02-18,2019-03-19,2019-03-24,2242,en,False,99553
68730,2019-02-18,2019-02-19,2019-02-20,482,,,352311
68734,2019-02-18,2019-02-21,2019-02-22,482,,,2440848
68735,2019-02-18,2019-03-01,2019-03-02,2242,en,False,9663350
68736,2019-02-18,2019-02-20,2019-02-24,794,,,999433
68738,2019-02-18,2019-02-20,2019-02-22,2242,,,2819322
68739,2019-02-18,2019-02-22,2019-02-23,794,en,False,344131
68740,2019-02-18,2019-02-19,2019-02-20,482,,,2005313
68741,2019-02-18,2019-02-22,2019-02-24,2686,en,False,9601868
68743,2019-02-18,2019-02-21,2019-02-22,2686,,,5917958
68744,2019-02-18,2019-02-23,2019-02-25,664,,,4531924
68745,2019-02-18,2019-02-24,2019-02-26,2242,en,False,4164744
68746,2019-02-18,2019-02-21,2019-02-23,2686,en,False,9830084
68747,2019-02-18,2019-02-21,2019-02-22,2686,en,False,2570524
68749,2019-02-18,2019-02-22,2019-02-25,2686,,,1152830
68750,2019-02-18,2019-02-24,2019-02-27,2686,,,1152830
68752,2019-02-18,2019-02-19,2019-02-20,860,en,False,12812
68753,2019-02-18,2019-02-26,2019-02-28,2242,en,False,5455274
68754,2019-02-14,2019-03-22,2019-03-25,1892,en,False,2396564
68755,2019-02-19,2019-02-19,2019-02-20,2242,,,7829990
68757,2019-02-14,2019-03-08,2019-03-11,998,sv,False,1206616
