item_id,city,country,stars,room_count,overall_liking,based_on,hotel_type_id
4082896,Mooreberg,El Salvador,0,,8710.0,443,8
4461466,West Lorichester,Cape Verde,2,77.0,9094.0,1294,2
4486724,North Brian,Nigeria,4,102.0,8440.0,566,2
4529972,Andersonton,Cape Verde,3,,7743.0,138,5
4590358,Sierrachester,Puerto Rico,3,,8940.0,1120,2
4629970,Prestonshire,Puerto Rico,4,,8362.0,28,2
4756144,Lake Timothyshire,Croatia,1,,7531.0,157,53
4766732,Lake Ann,Puerto Rico,2,,7571.0,185,2
5056020,Port Melody,Cook Islands,4,29.0,8488.0,359,2
5166146,West Lorichester,Martinique,0,,8578.0,26,2
5177330,Jessicamouth,Puerto Rico,3,10.0,9059.0,976,2
5797954,Timothyhaven,Puerto Rico,3,96.0,7270.0,35,2
5817060,Jamesside,Nigeria,0,212.0,8885.0,602,2
5952554,Larrytown,Puerto Rico,4,31.0,9090.0,2391,2
7236328,Lake Garrett,Puerto Rico,3,18.0,9408.0,8608,2
8589954,Williamstown,Colombia,0,,8621.0,184,2
9344426,Greenton,Puerto Rico,3,25.0,9105.0,790,2
9518588,Port Davidmouth,Martinique,0,,8610.0,32,8
9628314,Nelsonborough,Puerto Rico,3,,9413.0,1496,2
9971194,Leeburgh,Croatia,0,,8350.0,24,9
10558582,North Denise,Bouvet Island (Bouvetoya),0,,7672.0,24,2
10560106,North Michelle,Colombia,5,,8437.0,155,2
10604032,West Edward,Puerto Rico,4,,,0,2
10853414,New Cody,India,0,,,0,8
10880968,Jasontown,Puerto Rico,3,,8487.0,885,2
11259964,South Bobbyfurt,Colombia,3,,8247.0,38,2
11331306,Thomasfurt,Puerto Rico,4,,8439.0,1797,2
11602568,Santiagoville,Nigeria,0,,8395.0,24,8
12104482,Briannamouth,Puerto Rico,3,,9062.0,998,2
12271358,Lake Ronald,Puerto Rico,4,,9116.0,375,53
13068188,Welchmouth,Puerto Rico,3,,9113.0,258,2
29733,New Melissa,United Arab Emirates,3,437.0,6209.0,3901,2
33730,South Johnfort,Northern Mariana Islands,4,175.0,8175.0,1599,2
37984,East Evanberg,Croatia,3,159.0,8011.0,3243,6
44595,Port Barbaramouth,Palestinian Territory,3,67.0,7646.0,4510,2
47035,Lake Elizabethfurt,Martinique,4,630.0,8060.0,3826,2
51362,East Brittany,Colombia,4,209.0,8026.0,4864,2
53601,Grantshire,Colombia,4,54.0,8359.0,1171,2
56756,Longfurt,Cape Verde,3,148.0,7941.0,1896,2
58464,Allisonville,Cape Verde,3,320.0,7093.0,12459,53
58778,Lake Thomas,Cape Verde,2,169.0,7204.0,3651,2
59543,New Patricia,Cape Verde,3,89.0,8359.0,1687,2
60382,Shawnfurt,Cape Verde,3,79.0,8558.0,2318,2
62709,Batesville,Cape Verde,3,143.0,8354.0,2638,2
66820,Lake Thomas,Cape Verde,3,99.0,7584.0,3796,2
67580,Justinside,Cape Verde,3,160.0,6981.0,2982,6
83862,Danielleton,Croatia,4,397.0,8727.0,2028,2
85601,West Kevinbury,Indonesia,5,75.0,8877.0,363,2
92857,West Rose,Bahamas,4,150.0,7636.0,4027,2
95193,Smithton,Sierra Leone,4,461.0,7200.0,1936,2
98843,South James,Morocco,5,411.0,8904.0,4967,2
98911,Parkton,Morocco,4,19.0,8387.0,311,5
98920,North David,Morocco,4,148.0,7911.0,2049,53
104209,New Connor,Palau,5,418.0,7543.0,380,2
104615,Johnsonburgh,Cayman Islands,4,69.0,7485.0,601,2
106140,Jamesfort,Switzerland,3,15.0,8416.0,805,2
109628,North Patrickstad,Vanuatu,2,135.0,7594.0,4057,9
130368,Mcconnellport,United Kingdom,0,,8220.0,3010,2
147837,East Jonathan,Cape Verde,4,793.0,8445.0,3322,2
149696,Wilsonfurt,Colombia,4,244.0,8364.0,3978,2
149930,New Brandonton,Cape Verde,3,757.0,7656.0,7204,2
153473,Ginaland,Croatia,5,329.0,8352.0,2824,2
158008,South Tammyfurt,Sri Lanka,5,528.0,7910.0,3267,2
158476,Marktown,Colombia,3,32.0,8646.0,103,2
162389,Lake Lindsay,Puerto Rico,5,120.0,8160.0,1865,2
216096,South Juliaside,Cape Verde,2,,7869.0,1084,2
217556,North Coreyland,Croatia,0,,7692.0,1111,2
343846,Sullivanton,Puerto Rico,4,69.0,7637.0,1304,2
375791,Port Jessicaside,Cape Verde,1,,7182.0,745,5
564081,Travisbury,Cape Verde,3,104.0,8652.0,1637,2
595396,South James,Morocco,4,49.0,8848.0,1032,6
672516,Baileymouth,Martinique,3,382.0,5996.0,8684,2
704831,Theresaborough,Croatia,4,242.0,8323.0,1105,2
803376,Nunezstad,Cape Verde,1,,5039.0,1252,2
890261,Craighaven,Cape Verde,2,116.0,7529.0,1930,2
918971,Michelemouth,Falkland Islands (Malvinas),2,41.0,7033.0,1380,2
973137,North Patrickstad,Vanuatu,2,35.0,7858.0,2476,2
973513,North Patrickstad,Vanuatu,3,147.0,7214.0,5282,2
1015963,Briannamouth,Puerto Rico,3,41.0,7400.0,608,2
1024432,Pachecoland,Puerto Rico,3,42.0,9122.0,9806,2
1101980,Higginsview,Puerto Rico,3,26.0,7922.0,435,2
1110922,Youngland,Puerto Rico,3,,9466.0,13860,2
1173128,Lake Monica,Cape Verde,3,36.0,8780.0,255,53
1183654,Rogerschester,Puerto Rico,0,170.0,7718.0,277,2
1211492,New James,Cape Verde,3,164.0,8315.0,5187,2
1217330,Jamesville,Eritrea,4,214.0,8839.0,3311,2
1243389,West Adamville,Nigeria,5,396.0,9008.0,5377,2
1370110,Lake Elizabethfurt,Martinique,5,82.0,9225.0,1257,2
1376125,Port Marissaberg,Puerto Rico,3,48.0,8057.0,707,53
1527457,West Rubenport,Paraguay,3,60.0,7788.0,484,2
1646533,North Laurenville,Cape Verde,4,94.0,9081.0,6217,2
1725063,Meganton,Puerto Rico,0,42.0,7561.0,480,53
1849325,South Nathan,Puerto Rico,3,32.0,7892.0,3365,53
1882265,East Terristad,Puerto Rico,3,88.0,6911.0,575,2
1921969,Rogerschester,Puerto Rico,4,40.0,8434.0,1084,2
1990971,Lake Elizabethfurt,Martinique,4,252.0,8707.0,2818,2
2019453,Port Jorge,Afghanistan,5,163.0,8953.0,148,2
2019863,North Carmen,Netherlands,0,10.0,7364.0,79,6
2070828,Raymondview,Yemen,5,1110.0,8073.0,20,2
2127206,West Kevinbury,Puerto Rico,5,81.0,8093.0,404,2
2256110,Burgessmouth,Nigeria,4,12.0,9186.0,1286,5
2299362,Lake Amandastad,Croatia,0,30.0,8919.0,1874,6
2397004,Burgessstad,Nigeria,5,236.0,8981.0,6047,6
2431779,Benjaminport,Puerto Rico,4,58.0,8124.0,244,2
2468500,East Tyler,Cape Verde,3,137.0,9011.0,3886,6
2555718,Port Lauraport,Morocco,0,7.0,8307.0,203,5
2606938,Courtneyshire,Burkina Faso,3,120.0,7927.0,1245,2
2879172,West Diane,Puerto Rico,3,37.0,7623.0,1972,2
3134112,South Jadeberg,Martinique,4,303.0,8010.0,1837,2
3197850,Oliviaberg,Puerto Rico,3,6.0,7949.0,671,2
3248620,East Jonathan,Cape Verde,4,242.0,9095.0,2565,2
3491794,Leeburgh,Croatia,4,78.0,8504.0,1278,2
3500306,East Michael,Croatia,3,117.0,7395.0,850,2
3830046,Everettshire,Vanuatu,0,8.0,8851.0,1508,6
3848996,East Cliffordville,Cape Verde,4,1.0,8302.0,3090,2
3937784,Lake Ann,Puerto Rico,0,,7241.0,93,4
3965630,Arnoldton,Puerto Rico,0,,7278.0,21,2
4062666,South Ashleyberg,Croatia,0,14.0,8563.0,581,3
4530194,South Michael,Nigeria,0,305.0,8788.0,207,2
4628996,West Cynthiaview,Puerto Rico,0,34.0,7825.0,259,2
4826058,Lake Tammyberg,Sierra Leone,0,7.0,8407.0,75,4
4876910,Dayborough,Turkmenistan,0,,7605.0,395,2
4916178,North Laurafurt,Puerto Rico,3,,,0,2
5077784,Nancychester,Palestinian Territory,3,31.0,8499.0,691,6
5091132,South Cynthiaberg,Palau,3,97.0,8608.0,180,2
5104062,Rogerschester,Puerto Rico,3,16.0,8706.0,805,2
5157632,Wellsstad,Cape Verde,4,234.0,8660.0,747,2
5423294,Sullivanton,Puerto Rico,4,22.0,8051.0,188,6
5431662,Lauraside,Puerto Rico,3,30.0,9350.0,1251,2
5504946,Lauraside,Puerto Rico,3,,,0,2
5750654,West Edward,Puerto Rico,3,,,0,2
5801502,Robertfort,Bouvet Island (Bouvetoya),4,,8012.0,280,2
6625834,Annaside,Bouvet Island (Bouvetoya),2,,7901.0,28,2
6688586,South Brandon,Cape Verde,3,,8804.0,273,4
6913308,Port Christine,Puerto Rico,3,,,0,2
6961226,Arnoldton,Puerto Rico,3,,8920.0,729,2
7018054,Sullivanton,Puerto Rico,3,,9085.0,1744,2
7171204,Russellbury,Puerto Rico,3,20.0,9051.0,569,53
7171762,Thomasmouth,Martinique,0,,8123.0,47,2
6084,East Gilbert,Colombia,4,152.0,8370.0,3737,2
8793,North Laurenville,Cape Verde,3,1.0,8012.0,2598,2
12251,Michelemouth,Falkland Islands (Malvinas),3,189.0,7354.0,2619,6
12274,Michelemouth,Falkland Islands (Malvinas),0,42.0,6199.0,2349,6
15422,South Mary,Switzerland,4,224.0,8574.0,3048,2
15505,New Aaronfurt,Colombia,4,165.0,7951.0,3936,2
17061,Kingside,Indonesia,5,122.0,8695.0,376,2
18486,Lake Elizabethfurt,Martinique,4,140.0,7824.0,5452,2
29345,East Bobby,Egypt,1,160.0,7294.0,756,2
31659,Taylorville,India,3,40.0,8764.0,1996,2
8126064,Pachecoland,Puerto Rico,3,20.0,8465.0,1034,2
8383852,Spencerport,Palestinian Territory,4,,8764.0,246,8
8487510,Williamsburgh,Lebanon,5,336.0,8833.0,302,2
8805364,Port Jeremybury,Indonesia,0,,8433.0,85,9
9182696,East Alyssa,Puerto Rico,3,,9552.0,4622,53
9260020,North Laurafurt,Puerto Rico,3,,9092.0,4842,2
11237594,Hunterburgh,Puerto Rico,3,,8361.0,205,2
11263108,Samanthahaven,Puerto Rico,3,,9238.0,1273,2
11418572,Sanchezhaven,Poland,0,,,0,8
11571724,New Doris,Puerto Rico,3,,8832.0,975,2
8510872,South Kimberly,Cape Verde,3,155.0,7726.0,437,2
9258418,Lauraside,Puerto Rico,0,,,0,2
10197894,Saraburgh,Netherlands,0,,8481.0,27,2
10636168,Vincentberg,Puerto Rico,3,,8343.0,102,2
10881072,Boonefurt,Martinique,0,,,0,8
9638596,Cartershire,Bouvet Island (Bouvetoya),2,,,0,2
9993820,Jessicaton,Puerto Rico,3,,8371.0,1082,2
10041452,Port Monicaland,Georgia,3,,,0,2
10192496,Beckytown,Nigeria,0,,8519.0,36,8
10907560,Abigailview,Cape Verde,0,,8386.0,39,8
11154024,Port Wendymouth,Puerto Rico,3,,8972.0,1633,2
11249232,Port Wendymouth,Puerto Rico,3,,9071.0,283,2
12336666,Arnoldton,Puerto Rico,3,,8994.0,226,2
8181,East Melissa,Cape Verde,3,106.0,8004.0,3357,2
8261,Ortegachester,Cape Verde,3,129.0,7925.0,6282,6
8678,North Laurenville,Cape Verde,4,480.0,8653.0,9859,2
15224,East Terribury,Egypt,3,168.0,8096.0,715,2
27100,New Christopherhaven,Egypt,4,82.0,8919.0,497,2
32736,South Virginiafort,Turkmenistan,4,372.0,8903.0,8234,2
39567,Michaelmouth,Netherlands,0,165.0,8671.0,2011,6
41060,South Alex,Egypt,4,11.0,8308.0,547,2
42118,Michaelberg,Burkina Faso,3,84.0,7901.0,1646,2
43751,South Gabrielamouth,Palestinian Territory,3,56.0,7737.0,652,2
44000,Jamesside,Palestinian Territory,3,144.0,8537.0,1902,2
46345,Danielleport,Martinique,2,162.0,7725.0,5457,2
49940,Andresshire,Falkland Islands (Malvinas),3,65.0,7926.0,1483,2
51106,South Johnside,Colombia,3,35.0,7429.0,3297,2
54765,Lake Jeremymouth,Switzerland,4,47.0,7404.0,1235,2
55100,West Adamville,Nigeria,4,207.0,8175.0,2807,2
60119,Andersonburgh,Cape Verde,3,45.0,8816.0,1606,2
61669,Michaelburgh,Cape Verde,3,264.0,8082.0,3658,53
62357,Lake James,Cape Verde,3,52.0,7452.0,2530,2
63345,East Lisafort,Cape Verde,4,316.0,8374.0,2676,53
65190,Colemanmouth,Cape Verde,2,89.0,7323.0,2133,6
65675,Marquezfort,Cape Verde,3,145.0,8346.0,1180,2
67385,Danielport,Cape Verde,3,130.0,6486.0,2931,2
69644,North Laurenville,Cape Verde,3,74.0,7810.0,1348,2
71346,Port Jenniferville,Cape Verde,4,336.0,8351.0,1079,2
79118,New Connie,Cape Verde,2,22.0,7358.0,2289,2
85700,South Beverlyfurt,Indonesia,0,,7483.0,2751,2
94313,New Sherriberg,Saint Lucia,4,260.0,7956.0,2835,2
99982,New Jennifer,Falkland Islands (Malvinas),4,152.0,8497.0,7828,2
100319,Rickyfort,Turkmenistan,4,169.0,8104.0,1619,2
101067,Spencerport,Palestinian Territory,1,50.0,6052.0,1812,2
109324,Jamesside,Nigeria,4,119.0,7657.0,3812,6
116147,Port James,Cape Verde,3,226.0,6976.0,1078,2
124618,East Keith,Burkina Faso,3,32.0,6554.0,221,2
130539,North Laurenville,Cape Verde,4,109.0,8186.0,1434,2
130541,North Laurenville,Cape Verde,0,,7599.0,4460,9
148010,West Kevin,Palestinian Territory,3,121.0,7367.0,1218,2
156272,Lake Rachelport,Croatia,5,469.0,8853.0,1657,2
183301,Danielberg,Puerto Rico,3,113.0,7364.0,760,2
224016,East Rhonda,Cape Verde,2,,6830.0,244,2
315906,North Emily,Cape Verde,3,70.0,7654.0,1629,2
316536,West Samantha,Cape Verde,3,69.0,8242.0,946,2
316681,Morrisport,Cape Verde,3,353.0,8051.0,3505,2
354936,Teresaland,Cape Verde,2,,8760.0,2156,2
364556,New Chris,Croatia,5,382.0,7616.0,2579,2
375951,Port Andres,Cape Verde,1,,5600.0,1389,5
399801,Jasontown,Puerto Rico,5,134.0,7493.0,1390,2
441506,Lake Jerry,Cape Verde,4,446.0,8189.0,4807,53
470576,North Michelle,Colombia,3,84.0,6045.0,1394,2
500066,Theresafort,Gambia,3,181.0,7750.0,209,2
972681,New Holly,Cape Verde,3,136.0,8561.0,2217,2
998457,South Staceyport,Croatia,1,29.0,7805.0,351,2
999451,Turnerbury,Puerto Rico,3,37.0,8042.0,122,2
1163075,Taylormouth,Lesotho,2,20.0,7382.0,2038,53
1207612,Lake Holly,Indonesia,3,14.0,8032.0,1484,2
1249365,Parkton,Morocco,0,,7978.0,26,9
1293992,New Michelleport,Morocco,4,20.0,8714.0,749,5
1332317,Beverlyland,Saint Lucia,5,402.0,9201.0,3136,2
1422500,Christopherfurt,Puerto Rico,2,36.0,7939.0,879,2
1825337,Juliestad,Netherlands,0,17.0,8899.0,842,2
2057092,Lake David,Croatia,2,51.0,8078.0,24,2
2196582,Wellsstad,Cape Verde,3,135.0,7767.0,901,2
2280374,North James,Cape Verde,0,180.0,9215.0,1826,2
2324804,Lake Joe,Cape Verde,3,150.0,8445.0,1359,2
2520218,Sullivanton,Puerto Rico,3,36.0,7514.0,647,2
2522194,Port Jenniferton,Puerto Rico,4,50.0,7422.0,932,2
2627261,North Michelle,Colombia,4,320.0,7729.0,4120,6
2627736,Lake Elizabethfurt,Martinique,4,100.0,7779.0,2770,2
2640200,West Edward,Puerto Rico,4,54.0,8057.0,1608,2
2661708,Kevinshire,Puerto Rico,1,,7129.0,1192,2
2669880,Greenton,Puerto Rico,4,36.0,7814.0,1160,2
3090530,West Adamville,Nigeria,2,21.0,6697.0,828,2
3129474,Sullivanton,Puerto Rico,0,,7426.0,57,2
3135310,North Nicholas,Croatia,3,308.0,7308.0,1635,2
3147451,Lake Elizabethfurt,Martinique,4,317.0,8762.0,3287,2
3151740,West Douglaston,Cape Verde,0,285.0,7913.0,1518,53
3156949,Leeland,Puerto Rico,3,80.0,7341.0,830,2
3184454,Briannamouth,Puerto Rico,3,39.0,7765.0,334,2
3225154,Carlside,Saint Lucia,4,224.0,8372.0,1813,53
3378522,South Cynthiaberg,Palau,4,1.0,7896.0,358,2
3440292,Lake Barbara,Puerto Rico,3,50.0,8027.0,504,2
3453552,Garystad,Cook Islands,5,431.0,8434.0,803,53
3516728,Davidfort,Palestinian Territory,5,4.0,9420.0,458,2
3823578,North Denise,Bouvet Island (Bouvetoya),3,143.0,7780.0,233,2
3895120,Stephanieburgh,Indonesia,3,84.0,8137.0,527,2
3979060,Port Christine,Puerto Rico,3,40.0,7671.0,630,2
4032432,Kingside,Indonesia,0,5.0,8387.0,126,4
4536860,Riceborough,Gambia,3,157.0,8878.0,2618,2
4553054,Port Tinaton,Croatia,5,251.0,7558.0,1476,2
4995868,West Alison,Ethiopia,3,1500.0,7621.0,5056,2
5049302,Greenton,Puerto Rico,3,12.0,8915.0,8639,2
5070344,Port James,Cape Verde,3,130.0,8655.0,466,6
5104276,Port Virginiafort,Burkina Faso,3,,8938.0,1481,6
5721990,Larrytown,Puerto Rico,3,,7459.0,1106,2
5722750,Lindsaybury,Puerto Rico,3,,7382.0,30,2
6053860,Lake Barbara,Puerto Rico,3,,9298.0,8913,2
6777312,Port Wendymouth,Puerto Rico,3,,9043.0,866,2
6792518,South Kimberly,El Salvador,0,,8707.0,307,8
7014770,Port Chad,India,0,,7785.0,22,2
1714075,North Michelle,Colombia,0,105.0,6616.0,407,6
1947899,North Nicholas,Croatia,4,433.0,7594.0,5029,2
2013249,Walkershire,Cape Verde,4,194.0,7826.0,2202,2
2157184,Smithtown,Martinique,0,3.0,8120.0,63,3
2291482,Jonathanborough,Puerto Rico,5,83.0,8554.0,466,53
2435900,Port Danny,Martinique,0,151.0,7908.0,1240,2
2518364,Port Nicole,India,4,130.0,8856.0,643,2
2617918,Lake Barbara,Puerto Rico,4,51.0,8147.0,530,53
2661882,Zacharyfort,Puerto Rico,3,43.0,7613.0,708,53
2664404,New Robertchester,Puerto Rico,0,,7930.0,32,2
2791021,New David,Netherlands,0,7.0,7596.0,917,9
2825220,Ayersport,Nigeria,4,26.0,8904.0,651,5
2826734,Danielton,Martinique,4,14.0,8801.0,1531,6
2865410,Wattsfort,Puerto Rico,5,88.0,8211.0,810,2
2940508,South Lindsey,Nigeria,0,12.0,7648.0,139,5
3067592,West Alison,Ethiopia,2,25.0,6772.0,439,2
3143658,North Josephside,Tuvalu,3,59.0,7807.0,582,2
3199984,Samanthahaven,Puerto Rico,3,1.0,7163.0,955,2
3221396,New Kathryn,British Virgin Islands,4,48.0,7786.0,34,2
3796206,Gregoryfurt,Palestinian Territory,0,12.0,7925.0,46,5
3842438,Payneburgh,Egypt,1,,7799.0,661,2
3979896,East Jonathan,Cape Verde,3,,7688.0,342,6
4343890,Madelinestad,Cape Verde,0,85.0,8548.0,702,2
4547434,Lake Ericfurt,Puerto Rico,3,,7662.0,62,2
4551478,Leeland,Puerto Rico,3,,7106.0,66,2
4560272,East Thomas,Puerto Rico,3,,8247.0,68,2
4694804,Monicaborough,Puerto Rico,3,38.0,7774.0,107,2
4717256,Jamesmouth,Puerto Rico,3,,7754.0,96,2
4761622,West Raymondberg,Puerto Rico,3,,,0,2
4937588,Lake James,Cape Verde,2,,7679.0,2433,5
5097290,South Margaret,Puerto Rico,0,,7710.0,36,53
5191880,South Patrick,Puerto Rico,2,,7952.0,35,53
5211096,Kingside,Indonesia,0,5.0,8114.0,51,4
5611254,Port Lesliehaven,Martinique,0,,8000.0,348,2
5995398,East Alyssa,Puerto Rico,0,,7809.0,75,2
6207396,West Rose,Bahamas,0,270.0,8061.0,1319,2
6654894,Rogerschester,Puerto Rico,3,16.0,8974.0,2461,2
6697382,Sullivanton,Puerto Rico,3,,9509.0,952,2
6987304,Briannamouth,Puerto Rico,3,,9346.0,2863,2
7127290,Bassport,Vanuatu,0,,8177.0,362,6
7185396,Pachecoland,Puerto Rico,3,,8446.0,853,2
7192232,Jasontown,Puerto Rico,3,,8077.0,35,2
7211428,Sullivanton,Puerto Rico,3,,9284.0,963,2
6203,Lake Jim,Colombia,0,120.0,7135.0,959,2
7340,West Christina,Croatia,4,170.0,8059.0,1887,2
8737,North Laurenville,Cape Verde,3,219.0,8095.0,7688,2
8850,North Laurenville,Cape Verde,4,208.0,7300.0,6296,2
12057,Michelemouth,Falkland Islands (Malvinas),2,35.0,8108.0,885,2
12697,Lake Elizabethfurt,Martinique,4,174.0,8226.0,3503,2
14125,Richardside,Tuvalu,3,248.0,7873.0,2940,2
14577,South Tylermouth,Egypt,3,55.0,7171.0,880,2
19579,Port Jerry,Martinique,4,96.0,8797.0,1477,2
19867,South James,Somalia,4,154.0,8290.0,1933,2
20305,Samanthaville,Indonesia,3,85.0,8134.0,497,2
29657,Christinamouth,Turkey,4,29.0,8540.0,376,2
29879,Port Jill,United Arab Emirates,5,708.0,8057.0,5675,53
34620,Dianefort,Turkmenistan,5,446.0,8938.0,2672,2
35336,Sarahhaven,Georgia,4,169.0,7574.0,941,2
39578,Michaelmouth,Netherlands,3,88.0,8144.0,1573,2
40519,West Mark,Croatia,2,138.0,7555.0,1601,2
41552,East Danielle,Sri Lanka,3,115.0,7855.0,2053,2
43704,West Alicia,Palestinian Territory,4,391.0,7770.0,14477,2
44055,Lake Shaunburgh,Palestinian Territory,2,88.0,7341.0,1975,2
44203,West Eric,Palestinian Territory,4,352.0,7250.0,6495,2
44686,Schmidtborough,Palestinian Territory,3,48.0,7218.0,1395,2
45422,Lake Holly,Indonesia,4,190.0,8129.0,2362,2
45959,Richardfort,Indonesia,4,77.0,8217.0,2152,2
46282,Lake Elizabethfurt,Martinique,4,139.0,8081.0,1652,2
46616,Lake Elizabethfurt,Martinique,4,220.0,8102.0,3284,2
54844,Jamesside,Nigeria,5,256.0,7348.0,4035,2
55791,Hendersonburgh,Cape Verde,3,58.0,8525.0,1121,2
55838,Lake Thomas,Cape Verde,3,140.0,7876.0,8173,2
57333,Michaelburgh,Cape Verde,2,26.0,8276.0,1283,2
64910,West Paula,Cape Verde,3,94.0,9174.0,160,2
65677,Briannafurt,Cape Verde,3,145.0,7789.0,3164,53
66997,Jessicafort,Cape Verde,3,164.0,7886.0,867,2
67328,Riggsmouth,Cape Verde,3,308.0,7247.0,1600,2
70471,New Markland,Cape Verde,3,159.0,6264.0,1284,2
71623,South Markfort,Cape Verde,2,69.0,6952.0,763,2
71862,Jeffreytown,Cape Verde,3,280.0,8793.0,2091,2
73080,South Erikland,Cape Verde,2,,6591.0,1132,2
73598,Marquezfort,Cape Verde,3,122.0,8326.0,623,2
76774,West Mason,Cape Verde,3,126.0,7787.0,3368,2
78270,Edwinport,Cape Verde,3,64.0,7096.0,2926,6
78514,Jennifermouth,Cape Verde,2,,7970.0,1592,2
79292,Pattersonshire,Cape Verde,3,82.0,8162.0,1147,2
80584,New Sherriberg,Saint Lucia,5,474.0,8336.0,2966,2
85532,East Ronaldview,Burkina Faso,4,252.0,7930.0,1986,2
97957,South Cynthiaberg,Palau,4,418.0,8024.0,2928,2
101908,West Cristinaborough,Nigeria,3,50.0,7949.0,247,2
103220,Anthonyton,Morocco,3,31.0,7984.0,864,2
104361,Lindastad,Vanuatu,4,209.0,8109.0,1913,2
105348,North Tiffany,Nigeria,4,136.0,7765.0,1146,2
152927,New Isaiah,Zimbabwe,3,192.0,7824.0,1950,2
161472,Leeburgh,Croatia,3,45.0,8105.0,426,49
173317,Port Richardtown,Cape Verde,3,154.0,8519.0,889,2
180646,South Michaelbury,El Salvador,5,54.0,8952.0,454,53
316986,Brownville,Cape Verde,3,74.0,7912.0,784,2
351206,Smithton,Sierra Leone,3,129.0,7153.0,1551,2
382931,Duncanmouth,Palau,5,29.0,9286.0,607,2
529876,Carlsonville,Martinique,3,19.0,7769.0,116,2
559461,Debraville,Croatia,4,423.0,7889.0,804,2
626431,Finleyburgh,Falkland Islands (Malvinas),0,63.0,7142.0,26,2
640886,Ericton,Somalia,3,20.0,8809.0,1617,2
653541,Parkton,Morocco,4,,7831.0,1926,2
693236,New Randy,Somalia,3,58.0,7698.0,1758,2
757211,New Bettyfort,Cayman Islands,4,84.0,8221.0,2443,2
767136,South Andrew,Colombia,2,16.0,7869.0,574,2
948637,East Amanda,Martinique,4,10.0,8378.0,329,3
956743,Lake Jessechester,Cape Verde,0,,7801.0,107,6
976667,Hansenhaven,Nigeria,3,30.0,8495.0,1840,2
980541,Campbellton,Cape Verde,0,,7226.0,940,2
995921,Baldwinville,Puerto Rico,4,70.0,7913.0,436,2
1033890,East Patricia,Cape Verde,3,103.0,8793.0,443,2
1121776,Wongfort,Bouvet Island (Bouvetoya),3,20.0,7195.0,134,2
1258747,Savagefurt,Cape Verde,4,1000.0,8805.0,8265,53
1326316,Lake Elizabethfurt,Martinique,3,32.0,6439.0,807,2
1349956,East Brittany,Colombia,3,50.0,7597.0,1210,2
1403240,Meganton,Puerto Rico,3,,7681.0,902,53
1426688,East Angela,Solomon Islands,3,27.0,8199.0,51,2
1512679,New Sherriberg,Saint Lucia,3,153.0,7852.0,1145,4
5235,West Alyssa,Colombia,4,350.0,9076.0,10291,2
5685,North Paulport,Colombia,4,60.0,8298.0,1900,2
6212,Kevinstad,Colombia,3,55.0,8396.0,966,2
6524,East Saraside,Colombia,3,77.0,8419.0,4023,2
8207,East Cliffordville,Cape Verde,3,216.0,7015.0,2084,2
8861,North Laurenville,Cape Verde,3,196.0,8042.0,24979,2
12098,Michelemouth,Falkland Islands (Malvinas),3,80.0,7015.0,1250,2
16826,New Lori,Burkina Faso,4,120.0,8016.0,2272,2
17659,Kingside,Indonesia,4,55.0,7182.0,1595,2
19527,East Shellyland,Martinique,3,91.0,7644.0,648,2
33294,West Laura,Burkina Faso,4,183.0,7635.0,1533,2
38455,Adamsburgh,Lesotho,4,260.0,8299.0,507,2
42345,Justinshire,Burkina Faso,3,60.0,7377.0,713,2
43131,Rickyfort,Turkmenistan,4,96.0,7788.0,2377,2
43469,New Joshuaside,Palestinian Territory,3,34.0,7366.0,295,2
45579,West Matthew,Indonesia,4,32.0,8154.0,740,2
46243,Ericton,Somalia,4,111.0,8909.0,3514,2
54000,South Kelliville,Bahamas,4,68.0,7538.0,1772,2
54654,Jamesfort,Switzerland,4,48.0,8294.0,1327,2
54860,Jamesside,Nigeria,4,98.0,8558.0,4875,6
55853,Lake Thomas,Cape Verde,4,511.0,8900.0,4023,2
55869,New Barbara,Cape Verde,3,661.0,7806.0,2808,2
56973,New Tara,Cape Verde,4,124.0,8657.0,3849,2
63625,New David,Cape Verde,3,116.0,8195.0,1880,2
66276,South Briana,Cape Verde,4,245.0,8247.0,2781,2
67202,Savagefurt,Cape Verde,5,208.0,8415.0,2124,53
70595,Lake James,Cape Verde,3,32.0,7486.0,4579,53
71286,North Beverly,Cape Verde,4,243.0,8255.0,4941,2
73877,East Annette,Cape Verde,2,54.0,6232.0,473,2
74142,Lake Thomas,Cape Verde,2,159.0,6308.0,5922,2
75055,Francisview,Cape Verde,3,63.0,8334.0,574,2
77068,Kevinville,Cape Verde,3,169.0,7954.0,4444,2
77306,New Barbara,Cape Verde,3,1636.0,8116.0,7550,2
77565,Martinfort,Cape Verde,2,,7077.0,1380,2
77813,South Cindymouth,Cape Verde,2,,6882.0,784,2
79127,East Donald,Cape Verde,2,104.0,8004.0,1411,2
79844,Meyerfurt,Cape Verde,2,59.0,8351.0,1405,2
80054,Troyland,Cape Verde,2,,8241.0,303,6
80430,Jamesville,Eritrea,4,73.0,8197.0,3459,2
95270,New Jacquelinefurt,Cape Verde,3,378.0,7775.0,3740,2
102172,North Laurenville,Cape Verde,2,250.0,6363.0,7317,2
103049,Davidbury,Singapore,4,199.0,7485.0,94,2
103818,Carterton,Indonesia,4,56.0,8791.0,573,2
105453,Luisport,Nigeria,4,70.0,8328.0,1386,2
